,URN,zonei,east,north,MSOA
16768,5108020P,16768,240326,967606,
16769,5107725P,16769,261647,891774,
16770,5108322P,16770,223004,956475,
16771,5108225P,16771,283614,900283,
16772,1003399P,16772,333512,662424,
16773,1003380P,16773,326044,664657,
16774,1003437P,16774,294462,667192,
16775,1003429P,16775,211224,776457,
16776,1003275P,16776,257853,663673,
16777,1003321P,16777,210570,776261,
16778,1003127P,16778,234117,638535,
16779,1003224P,16779,209646,772938,
16780,1003020P,16780,287500,693267,
16781,1003062P,16781,265282,673370,
16782,1002821P,16782,266042,659853,
16783,1002929P,16783,388702,809195,
16784,1001507P,16784,258163,668158,
16785,1002724P,16785,326459,675915,
16786,1000322P,16786,135988,948513,
16787,1000870P,16787,336361,731840,
16788,1000527P,16788,226825,675097,
16789,1000128P,16789,287534,683927,
16790,1000225P,16790,254749,855442,
16791,1004557P,16791,147212,843660,
16792,1004530P,16792,342992,733475,
16793,1004581P,16793,239664,681601,
16794,1004573P,16794,244255,638487,
16795,1004379P,16795,251624,669348,
16796,1004344P,16796,262175,581020,
16797,1004271P,16797,255364,655137,
16798,1004255P,16798,243605,635849,
16799,1004336P,16799,221200,660097,
16800,1004328P,16800,266738,661415,
16801,1004247P,16801,390975,804590,
16802,1004212P,16802,336159,730947,
16803,1004123P,16803,262399,670480,
16804,1004115P,16804,266776,674192,
16805,1003623P,16805,240150,679075,
16806,1003615P,16806,379646,815270,
16807,1003674P,16807,322174,862712,
16808,1003593P,16808,258677,663745,
16809,1003569P,16809,74821,868042,
16810,1003607P,16810,391400,797970,
16811,1003496P,16811,336009,950171,
16812,1003488P,16812,279800,653229,
16813,1003542P,16813,264839,672327,
16814,1003526P,16814,336543,951492,
16815,5139023P,16815,250098,821069,
16816,5138922P,16816,268621,833807,
16817,5139422P,16817,266210,845339,
16818,5139120P,16818,265562,842369,
16819,5138523P,16819,279599,849604,
16820,5138221P,16820,233549,831678,
16821,5138728P,16821,262004,840689,
16822,5138620P,16822,272205,839246,
16823,5137624P,16823,278358,854734,
16824,5137527P,16824,260676,836351,
16825,5137829P,16825,244681,830336,
16826,5137721P,16826,272846,847102,
16827,5136628P,16827,142275,779529,
16828,5136423P,16828,167632,796788,
16829,5135028P,16829,140931,799029,
16830,5134722P,16830,205311,760325,
16831,5135427P,16831,218516,762019,
16832,5134323P,16832,211218,774481,
16833,5134226P,16833,176464,800251,
16834,5134625P,16834,167732,793309,
16835,5134420P,16835,222733,781925,
16836,5133521P,16836,210614,776330,
16837,5133424P,16837,210331,776631,
16838,5134129P,16838,230287,801069,
16839,5133629P,16839,148019,786336,
16840,5131227P,16840,167750,744922,
16841,5130921P,16841,148934,763753,
16842,5133327P,16842,165820,787059,
16843,5131324P,16843,181652,761644,
16844,5144221P,16844,181500,819450,
16845,5144124P,16845,250612,829260,
16846,5145120P,16846,283544,806542,
16847,5145023P,16847,300948,821212,
16848,5143721P,16848,253707,819953,
16849,5144027P,16849,252402,846515,
16850,5143322P,16850,265021,845839,
16851,5143624P,16851,271788,846598,
16852,5143527P,16852,270527,844585,
16853,5142229P,16853,264881,844693,
16854,5142024P,16854,251175,841223,
16855,5142326P,16855,255610,845612,
16856,5140625P,16856,268333,845257,
16857,5140528P,16857,266379,845298,
16858,5141923P,16858,247554,844130,
16859,5141621P,16859,271252,845279,
16860,5140226P,16860,267527,843740,
16861,5140129P,16861,268265,844118,
16862,5140420P,16862,265867,845913,
16863,5140323P,16863,266037,842670,
16864,5139724P,16864,266265,845075,
16865,5139627P,16865,267017,843068,
16866,5140021P,16866,265312,844997,
16867,5139929P,16867,267137,845130,
16868,5120128P,16868,266887,842193,
16869,5120225P,16869,277423,881841,
16870,5118727P,16870,259813,852556,
16871,5118522P,16871,252954,850027,
16872,5118220P,16872,239665,861413,
16873,5118123P,16873,230943,855352,
16874,5118425P,16874,291742,884291,
16875,5118328P,16875,278346,881817,
16876,5117224P,16876,266996,870223,
16877,5116929P,16877,269677,871798,
16878,5117828P,16878,181630,854390,
16879,5117429P,16879,185888,880704,
16880,5116325P,16880,248115,853671,
16881,5116120P,16881,191246,840654,
16882,5116724P,16882,264577,853147,
16883,5116627P,16883,255022,852179,
16884,5115620P,16884,270432,869113,
16885,5115426P,16885,285815,882282,
16886,5116023P,16886,203461,862123,
16887,5115922P,16887,260392,865670,
16888,5114926P,16888,257626,855541,
16889,5114829P,16889,270534,884177,
16890,5115329P,16890,286804,876261,
16891,5115221P,16891,283259,877815,
16892,5130328P,16892,208042,757815,
16893,5130522P,16893,198813,754796,
16894,5130425P,16894,209862,758902,
16895,5128722P,16895,148175,843920,
16896,5128625P,16896,183946,827535,
16897,5130220P,16897,200506,763495,
16898,5130123P,16898,167466,768115,
16899,5127920P,16899,125931,847186,
16900,5127823P,16900,164604,823329,
16901,5128323P,16901,148743,867344,
16902,5127122P,16902,142997,847798,
16903,5127025P,16903,174759,826438,
16904,5127521P,16904,134177,838268,
16905,5127424P,16905,155049,836043,
16906,5126525P,16906,165540,806530,
16907,5126428P,16907,151690,813640,
16908,5126924P,16908,126288,860187,
16909,5126827P,16909,138907,869062,
16910,5123526P,16910,180222,833256,
16911,5126320P,16911,134414,850672,
16912,5126126P,16912,137902,831717,
16913,5120829P,16913,201048,896292,
16914,5123127P,16914,175979,827848,
16915,5122821P,16915,193694,821035,
16916,5120527P,16916,270598,868659,
16917,5120420P,16917,266821,865181,
16918,5120721P,16918,268675,843682,
16919,5120624P,16919,276680,874428,
16920,5217024P,16920,399189,865985,
16921,5216923P,16921,399163,867096,
16922,5217326P,16922,404239,865006,
16923,5217229P,16923,405224,837113,
16924,5216524P,16924,375204,854588,
16925,5216427P,16925,398514,850802,
16926,5216729P,16926,399410,866784,
16927,5216621P,16927,366928,835956,
16928,5216028P,16928,412509,844322,
16929,5215927P,16929,412324,847005,
16930,5216222P,16930,379789,857307,
16931,5216125P,16931,405243,856690,
16932,5215420P,16932,393313,841868,
16933,5215625P,16933,413287,842390,
16934,5215528P,16934,371284,841614,
16935,5212928P,16935,356661,856678,
16936,5212723P,16936,371037,863940,
16937,5213126P,16937,365645,865135,
16938,5213029P,16938,359036,865696,
16939,5212421P,16939,380843,864180,
16940,5212324P,16940,368747,863768,
16941,5212626P,16941,355671,863643,
16942,5212529P,16942,365352,845397,
16943,5210020P,16943,385639,795326,
16944,5212227P,16944,362580,852712,
16945,5210127P,16945,302809,858402,
16946,5209234P,16946,316730,818763,
16947,5209927P,16947,321208,861622,
16948,5209722P,16948,326587,842772,
16949,5221927P,16949,411475,845358,
16950,5221722P,16950,399532,848085,
16951,5222020P,16951,398539,866519,
16952,5220920P,16952,394893,855168,
16953,5220424P,16953,388303,855617,
16954,5220327P,16954,388543,847016,
16955,5220823P,16955,392931,867345,
16956,5219825P,16956,397409,845734,
16957,5220122P,16957,400204,848249,
16958,5219922P,16958,376574,838171,
16959,5219426P,16959,409458,852263,
16960,5219329P,16960,405445,863069,
16961,5219620P,16961,392397,862079,
16962,5219523P,16962,396214,867476,
16963,5219027P,16963,409048,836579,
16964,5218721P,16964,412015,845204,
16965,5219221P,16965,372252,835582,
16966,5219124P,16966,400193,860757,
16967,5218020P,16967,380377,850222,
16968,5217822P,16968,392321,847765,
16969,5218624P,16969,411795,845951,
16970,5218527P,16970,413103,846279,
16971,5217520P,16971,400262,852868,
16972,5217423P,16972,371723,857524,
16973,5217725P,16973,403664,847055,
16974,5217628P,16974,410848,839604,
16975,5201624P,16975,314794,869647,
16976,5201527P,16976,303856,858658,
16977,5201829P,16977,318657,843031,
16978,5201721P,16978,306834,861977,
16979,5201128P,16979,321918,862617,
16980,5201020P,16980,321789,863890,
16981,5201322P,16981,303933,859015,
16982,5201225P,16982,321149,862423,
16983,5200628P,16983,312180,852134,
16984,5200520P,16984,311463,868878,
16985,5200822P,16985,322193,862667,
16986,5200725P,16986,298922,858513,
16987,5153727P,16987,237624,809062,
16988,5153522P,16988,212737,894329,
16989,5200423P,16989,321012,863516,
16990,5200326P,16990,313292,862136,
16991,5153220P,16991,288123,856393,
16992,5153425P,16992,180237,877009,
16993,5152526P,16993,292088,855445,
16994,5153026P,16994,288346,856175,
16995,5152623P,16995,284296,850201,
16996,5146127P,16996,303494,827797,
16997,5146429P,16997,290765,822888,
16998,5146224P,16998,275617,800542,
16999,5145422P,16999,292444,819126,
17000,5145228P,17000,289714,813294,
17001,5145929P,17001,271668,799174,
17002,5145724P,17002,261174,794401,
17003,5208424P,17003,354820,848211,
17004,5208327P,17004,349044,868197,
17005,5207924P,17005,343512,852425,
17006,5207827P,17006,332191,840053,
17007,5208122P,17007,339604,864106,
17008,5208025P,17008,344080,866316,
17009,5207223P,17009,319381,829818,
17010,5207126P,17010,345990,867578,
17011,5207622P,17011,343003,850270,
17012,5207525P,17012,343511,850820,
17013,5206723P,17013,329033,845034,
17014,5206529P,17014,341926,865338,
17015,5206928P,17015,351233,866677,
17016,5206820P,17016,347929,854523,
17017,5206227P,17017,337980,844176,
17018,5206421P,17018,343027,865012,
17019,5206324P,17019,342226,865296,
17020,5202825P,17020,334884,858484,
17021,5202426P,17021,317552,860309,
17022,5202329P,17022,332823,860049,
17023,5202620P,17023,328107,849470,
17024,5202523P,17024,322420,861697,
17025,5202027P,17025,301093,850595,
17026,5201926P,17026,327607,861243,
17027,5202221P,17027,323150,870496,
17028,5202124P,17028,322622,870354,
17029,5239427P,17029,390448,806381,
17030,5238625P,17030,391843,807604,
17031,5239729P,17031,394710,806533,
17032,5239524P,17032,393778,805386,
17033,5237823P,17033,392643,805252,
17034,5237629P,17034,390975,804590,
17035,5238226P,17035,392590,804577,
17036,5238129P,17036,391157,808388,
17037,5237521P,17037,393390,803472,
17038,5235928P,17038,392783,811029,
17039,5235324P,17039,386212,801811,
17040,5235227P,17040,386583,807315,
17041,5235529P,17041,393368,811285,
17042,5235421P,17042,389172,810987,
17043,5234522P,17043,384127,800801,
17044,5234123P,17044,393966,810120,
17045,5234921P,17045,389127,812779,
17046,5234727P,17046,388223,803222,
17047,5233224P,17047,382498,806873,
17048,5233127P,17048,386638,831106,
17049,5234026P,17049,393508,810588,
17050,5232724P,17050,395039,830169,
17051,5232627P,17051,382581,807270,
17052,5232325P,17052,382646,812727,
17053,5232228P,17053,376930,821101,
17054,5232422P,17054,372814,816636,
17055,5246121P,17055,392373,811742,
17056,5246423P,17056,394424,800667,
17057,5246326P,17057,392045,810160,
17058,5246024P,17058,395042,801362,
17059,5245923P,17059,392305,803635,
17060,5242827P,17060,394634,804919,
17061,5242428P,17061,395416,804511,
17062,5243122P,17062,392207,808870,
17063,5241928P,17063,392347,805734,
17064,5241820P,17064,389714,807065,
17065,5242223P,17065,393758,807666,
17066,5242126P,17066,394221,808540,
17067,5241529P,17067,394491,808802,
17068,5241421P,17068,393429,806760,
17069,5241723P,17069,391224,808713,
17070,5241626P,17070,393411,806284,
17071,5240522P,17071,394014,803281,
17072,5240425P,17072,393064,808142,
17073,5241227P,17073,390776,807764,
17074,5241022P,17074,390567,807054,
17075,5239923P,17075,390607,806476,
17076,5239826P,17076,390058,805710,
17077,5240026P,17077,391667,806718,
17078,5227720P,17078,347334,821504,
17079,5227623P,17079,371924,826646,
17080,5227925P,17080,385590,837138,
17081,5227828P,17081,380642,827153,
17082,5227127P,17082,380179,820948,
17083,5226929P,17083,361101,818947,
17084,5227526P,17084,363874,841589,
17085,5227224P,17085,354508,828935,
17086,5226627P,17086,384007,816227,
17087,5226422P,17087,342414,839704,
17088,5226821P,17088,377553,823008,
17089,5226724P,17089,352989,840299,
17090,5226120P,17090,361263,844434,
17091,5225922P,17091,394583,831107,
17092,5226325P,17092,352262,832040,
17093,5226228P,17093,397257,824008,
17094,5225620P,17094,374808,809288,
17095,5225523P,17095,358014,839377,
17096,5225825P,17096,395151,830553,
17097,5225728P,17097,373994,805680,
17098,5225221P,17098,357524,810587,
17099,5224926P,17099,369921,811999,
17100,5225426P,17100,375076,828197,
17101,5225329P,17101,392318,824090,
17102,5224527P,17102,348482,844754,
17103,5224322P,17103,381484,834030,
17104,5224829P,17104,353870,826022,
17105,5224721P,17105,372122,824417,
17106,5224020P,17106,357401,815849,
17107,5222222P,17107,372183,850620,
17108,5224225P,17108,396903,817760,
17109,5224128P,17109,395579,838817,
17110,5231825P,17110,376670,821903,
17111,5231922P,17111,379036,816056,
17112,5231523P,17112,363235,828112,
17113,5230624P,17113,389995,808106,
17114,5230527P,17114,383354,807209,
17115,5230829P,17115,389568,808414,
17116,5230721P,17116,373297,815893,
17117,5230225P,17117,356201,818376,
17118,5230128P,17118,343956,812895,
17119,5230420P,17119,392961,809084,
17120,5230322P,17120,388088,826445,
17121,5229723P,17121,334890,812659,
17122,5229626P,17122,403594,830604,
17123,5230020P,17123,361894,813292,
17124,5229928P,17124,396945,827232,
17125,5229227P,17125,369486,831686,
17126,5229022P,17126,362500,824742,
17127,5229529P,17127,379466,807875,
17128,5229324P,17128,349809,827215,
17129,5228727P,17129,367197,825781,
17130,5228522P,17130,367496,828454,
17131,5228921P,17131,377672,820183,
17132,5228824P,17132,389207,827451,
17133,5228220P,17133,368350,815446,
17134,5228026P,17134,368170,807614,
17135,5228425P,17135,388726,819541,
17136,5228328P,17136,399801,825187,
17137,6103030P,17137,434493,1155656,
17138,6102921P,17138,438958,1148044,
17139,6103138P,17139,460854,1208995,
17140,6102328P,17140,419566,1157230,
17141,6102026P,17141,435859,1179929,
17142,6102727P,17142,445995,1153245,
17143,6102425P,17143,430963,1144527,
17144,6101720P,17144,447045,1141187,
17145,6101623P,17145,429420,1178356,
17146,6101925P,17146,436480,1189544,
17147,6101828P,17147,448032,1165722,
17148,6101127P,17148,443266,1145921,
17149,6100929P,17149,397060,1139140,
17150,6101429P,17150,424072,1149492,
17151,6101321P,17151,437173,1135699,
17152,6100627P,17152,439513,1115324,
17153,6100422P,17153,443137,1129239,
17154,6100821P,17154,462579,1191373,
17155,6100724P,17155,420792,1070947,
17156,6003834P,17156,365165,1026070,
17157,6100325P,17157,453703,1204144,
17158,6100228P,17158,452003,1179808,
17159,6003427P,17159,344332,1010916,
17160,6003729P,17160,351924,1004220,
17161,6003621P,17161,348067,1016776,
17162,6003036P,17162,343678,1048484,
17163,6003230P,17163,366612,1040653,
17164,6232531P,17164,147964,940254,
17165,6232434P,17165,151651,932888,
17166,6232930P,17166,135732,927635,
17167,6232736P,17167,152184,964128,
17168,6231926P,17168,137811,915780,
17169,6231829P,17169,143000,933620,
17170,6232124P,17170,144827,936645,
17171,6232027P,17171,153607,947521,
17172,6230520P,17172,115894,936678,
17173,6231624P,17173,142370,935153,
17174,6230725P,17174,121793,934857,
17175,6203434P,17175,75590,820540,
17176,6204139P,17176,115041,900203,
17177,6203736P,17177,101759,886790,
17178,6200427P,17178,76834,855442,
17179,6104428P,17179,445142,1175051,
17180,6203132P,17180,66013,798433,
17181,6201326P,17181,70358,806785,
17182,6104134P,17182,454263,1162187,
17183,6103936P,17183,440566,1139791,
17184,6104320P,17184,446108,1140300,
17185,6103731P,17185,451292,1190812,
17186,6103839P,17186,442348,1123791,
17187,6103332P,17187,435777,1168238,
17188,5947022P,17188,331953,567382,
17189,5946425P,17189,319453,574769,
17190,5947421P,17190,309275,578707,
17191,5947227P,17191,332395,568510,
17192,5946123P,17192,310159,571973,
17193,5946026P,17193,315088,566571,
17194,5946328P,17194,324665,566344,
17195,5946220P,17195,323670,574578,
17196,5945526P,17196,307948,602185,
17197,5945429P,17197,311584,587060,
17198,5945828P,17198,339639,576627,
17199,5945720P,17199,318440,570549,
17200,5945127P,17200,319604,566329,
17201,5941326P,17201,295284,574557,
17202,5945321P,17202,320473,566864,
17203,5945224P,17203,320095,567277,
17204,5940923P,17204,299179,575163,
17205,5941229P,17205,288273,595677,
17206,5941121P,17206,297925,575396,
